2020-09-04 16:16:55,566 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2020-09-04 16:16:55,680 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2020-09-04 16:16:55,684 INFO  Logger.cs: 73 - Commit version 1.5.1-0-g916b5db
2020-09-04 16:16:55,688 INFO  Logger.cs: 74 - Build version 1.5.7152.31018
2020-09-04 16:16:55,724 INFO  SwAddin.cs: 250 - Adding Assembly export to file menu
2020-09-04 16:16:55,725 INFO  SwAddin.cs: 253 - Adding Part export to file menu
2020-09-04 16:16:56,288 INFO  SwAddin.cs: 218 - Connecting plugin to SolidWorks
2020-09-04 16:18:30,351 INFO  SwAddin.cs: 271 - Assembly export called for file robot.SLDASM
2020-09-04 16:18:30,356 INFO  SwAddin.cs: 276 - Save is required
2020-09-04 16:18:30,356 INFO  SwAddin.cs: 290 - Saving assembly
2020-09-04 16:18:30,605 INFO  SwAddin.cs: 293 - Opening property manager
2020-09-04 16:18:30,705 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from robot.SLDASM
2020-09-04 16:18:30,766 INFO  ExportHelperExtension.cs: 1142 - Found 200 in robot.SLDASM
2020-09-04 16:18:30,768 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in robot.SLDASM
2020-09-04 16:18:30,769 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-04 16:18:30,771 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-09-04 16:18:30,773 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-2
2020-09-04 16:18:30,773 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-09-04 16:18:30,774 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-2
2020-09-04 16:18:30,774 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-1
2020-09-04 16:18:30,775 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-09-04 16:18:30,775 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-1
2020-09-04 16:18:30,777 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Body-1
2020-09-04 16:18:30,777 INFO  ExportHelperExtension.cs: 1142 - Found 29 in Body-1
2020-09-04 16:18:30,778 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Body-1
2020-09-04 16:18:30,779 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from robot.SLDASM
2020-09-04 16:18:30,780 INFO  ExportHelperExtension.cs: 1142 - Found 200 in robot.SLDASM
2020-09-04 16:18:30,781 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in robot.SLDASM
2020-09-04 16:18:30,782 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-04 16:18:30,782 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-09-04 16:18:30,783 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-2
2020-09-04 16:18:30,783 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-09-04 16:18:30,784 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-2
2020-09-04 16:18:30,785 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-1
2020-09-04 16:18:30,785 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-09-04 16:18:30,786 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-1
2020-09-04 16:18:30,787 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Body-1
2020-09-04 16:18:30,787 INFO  ExportHelperExtension.cs: 1142 - Found 29 in Body-1
2020-09-04 16:18:30,788 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Body-1
2020-09-04 16:18:31,154 INFO  SwAddin.cs: 316 - Loading config tree
2020-09-04 16:18:31,263 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-09-04 16:18:31,268 INFO  SwAddin.cs: 321 - Showing property manager
2020-09-04 15:55:12,579 INFO  SwAddin.cs: 271 - Assembly export called for file robot.SLDASM
2020-09-04 15:55:18,687 INFO  SwAddin.cs: 290 - Saving assembly
2020-09-04 15:55:18,972 INFO  SwAddin.cs: 293 - Opening property manager
2020-09-04 15:55:18,975 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from robot.SLDASM
2020-09-04 15:55:18,980 INFO  ExportHelperExtension.cs: 1142 - Found 200 in robot.SLDASM
2020-09-04 15:55:18,988 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in robot.SLDASM
2020-09-04 15:55:18,990 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-04 15:55:18,993 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-09-04 15:55:18,994 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-2
2020-09-04 15:55:18,995 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-09-04 15:55:18,997 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-2
2020-09-04 15:55:18,998 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-1
2020-09-04 15:55:18,999 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-09-04 15:55:19,001 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Wheel-1
2020-09-04 15:55:19,002 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Body-1
2020-09-04 15:55:19,004 INFO  ExportHelperExtension.cs: 1142 - Found 29 in Body-1
2020-09-04 15:55:19,006 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Body-1
2020-09-04 15:55:19,008 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from robot.SLDASM
2020-09-04 15:55:19,010 INFO  ExportHelperExtension.cs: 1142 - Found 200 in robot.SLDASM
2020-09-04 15:55:19,014 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in robot.SLDASM
2020-09-04 15:55:19,015 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-04 15:55:19,016 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-09-04 15:55:19,017 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-2
2020-09-04 15:55:19,018 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
2020-09-04 15:55:19,018 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-2
2020-09-04 15:55:19,019 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Wheel-1
2020-09-04 15:55:19,020 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-1
2020-09-04 15:55:19,020 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Wheel-1
2020-09-04 15:55:19,021 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Body-1
2020-09-04 15:55:19,022 INFO  ExportHelperExtension.cs: 1142 - Found 29 in Body-1
2020-09-04 15:55:19,023 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Body-1
2020-09-04 15:55:19,103 INFO  SwAddin.cs: 316 - Loading config tree
2020-09-04 15:55:19,127 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-09-04 15:55:19,131 INFO  SwAddin.cs: 321 - Showing property manager
2020-09-04 15:55:19,679 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:55:23,962 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:55:24,460 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:56:33,521 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:56:36,033 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:57:42,137 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:57:52,806 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:58:59,969 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:59:04,737 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 15:59:07,279 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-09-04 15:59:08,209 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-04 16:00:38,125 INFO  SwAddin.cs: 271 - Assembly export called for file robot.SLDASM
2020-09-04 16:00:38,126 INFO  SwAddin.cs: 276 - Save is required
2020-09-04 16:00:38,126 INFO  SwAddin.cs: 290 - Saving assembly
2020-09-04 16:00:38,433 INFO  SwAddin.cs: 293 - Opening property manager
2020-09-04 16:00:38,435 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from robot.SLDASM
2020-09-04 16:00:38,437 INFO  ExportHelperExtension.cs: 1142 - Found 201 in robot.SLDASM
2020-09-04 16:00:38,443 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in robot.SLDASM
2020-09-04 16:00:38,444 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-04 16:00:38,446 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-09-04 16:00:38,447 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Wheel-2
2020-09-04 16:00:38,449 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Wheel-2
